time,AI,RAW,PM10,RH,TEMP
2020-07-21 09:13:45,17.3,31,37,52.42,30.31
2020-07-21 09:13:33,18.37,34,38,52.61,30.28
2020-07-21 09:13:24,16.59,29,35,52.74,30.28
2020-07-21 09:13:14,18.01,33,41,52.68,30.28
2020-07-21 09:13:02,17.3,31,35,52.8,30.25
2020-07-21 09:12:52,15.17,25,29,52.99,30.25
2020-07-21 09:12:39,16.23,28,30,53.05,30.22
2020-07-21 09:12:27,18.01,33,39,53.24,30.19
2020-07-21 09:12:15,17.29,31,39,53.24,30.17
2020-07-21 09:12:04,17.29,31,37,53.27,30.14
2020-07-21 09:11:52,17.65,32,35,53.17,30.12
2020-07-21 09:11:43,18.37,34,39,53.13,30.11
2020-07-21 09:11:31,17.65,32,37,53.16,30.07
2020-07-21 09:11:19,18.72,35,43,53.16,30.07
2020-07-21 09:11:07,18.0,33,43,53.09,30.05
2020-07-21 09:10:59,17.29,31,36,53.03,30.06
2020-07-21 09:10:46,17.64,32,35,53.16,30.05
2020-07-21 09:10:35,18.0,33,37,53.12,30.02
2020-07-21 09:10:23,18.0,33,40,53.35,30.04
2020-07-21 09:10:11,19.08,36,44,53.54,30.01
2020-07-21 09:10:00,15.87,27,29,53.41,30.0
2020-07-21 09:09:48,18.36,34,43,53.37,29.98
2020-07-21 09:09:37,16.93,30,32,53.34,29.97
2020-07-21 09:09:25,17.29,31,38,53.21,29.95
2020-07-21 09:09:13,16.93,30,33,53.11,29.96
2020-07-21 09:09:02,17.29,31,36,53.05,29.96
2020-07-21 09:08:50,16.93,30,33,52.89,29.97
2020-07-21 09:08:38,15.87,27,28,52.73,29.98
2020-07-21 09:08:27,14.8,24,24,52.57,30.0
2020-07-21 09:08:15,16.22,28,30,52.67,30.02
2020-07-21 09:08:04,16.22,28,30,52.87,30.03
2020-07-21 09:07:52,16.93,30,32,52.87,30.02
2020-07-21 09:07:40,17.29,31,33,52.96,30.02
2020-07-21 09:07:28,18.0,33,37,53.22,30.04
2020-07-21 09:07:19,17.65,32,38,53.06,30.06
2020-07-21 09:07:07,17.65,32,37,52.97,30.09
2020-07-21 09:06:55,16.23,28,29,52.78,30.11
2020-07-21 09:06:44,16.94,30,35,52.91,30.14
2020-07-21 09:06:32,18.01,33,38,52.86,30.19
2020-07-21 09:06:22,17.29,31,40,52.89,30.2
2020-07-21 09:06:09,18.73,35,44,52.99,30.22
2020-07-21 09:05:57,18.73,35,43,53.44,30.22
2020-07-21 09:05:45,17.65,32,36,53.63,30.21
2020-07-21 09:05:34,17.65,32,38,54.01,30.21
2020-07-21 09:05:23,17.65,32,38,54.11,30.19
2020-07-21 09:05:10,16.23,28,29,54.04,30.18
2020-07-21 09:04:59,16.23,28,28,54.07,30.17
2020-07-21 09:04:47,16.94,30,32,54.16,30.13
2020-07-21 09:04:39,17.29,31,35,54.1,30.14
2020-07-21 09:04:26,18.0,33,38,54.03,30.14
2020-07-21 09:04:14,18.0,33,36,54.12,30.1
2020-07-21 09:04:02,16.94,30,32,54.25,30.11
2020-07-21 09:03:51,17.64,32,34,54.28,30.07
2020-07-21 09:03:38,18.37,34,39,54.28,30.06
2020-07-21 09:03:27,18.0,33,43,54.27,30.04
2020-07-21 09:03:15,16.93,30,31,54.34,30.02
2020-07-21 09:03:06,17.29,31,33,54.3,30.01
2020-07-21 09:02:54,17.64,32,35,54.43,30.01
2020-07-21 09:02:42,17.64,32,36,54.56,30.0
2020-07-21 09:02:31,17.64,32,36,54.62,29.97
2020-07-21 09:02:19,18.0,33,37,54.65,29.96
2020-07-21 09:02:07,18.0,33,38,54.77,29.95
2020-07-21 09:01:55,16.93,30,31,54.99,29.94
2020-07-21 09:01:45,18.73,35,38,54.83,29.94
2020-07-21 09:01:34,18.0,33,35,54.8,29.91
2020-07-21 09:01:21,18.0,33,37,54.86,29.92
2020-07-21 09:01:10,16.58,29,32,54.7,29.91
2020-07-21 09:00:58,16.93,30,39,54.8,29.9
2020-07-21 09:00:46,17.64,32,37,54.83,29.88
2020-07-21 09:00:37,17.28,31,35,54.7,29.88
2020-07-21 09:00:25,17.64,32,37,54.67,29.87
2020-07-21 09:00:14,18.0,33,37,54.54,29.85
2020-07-21 09:00:02,18.72,35,45,54.53,29.84
2020-07-21 08:59:50,16.93,30,31,54.6,29.84
2020-07-21 08:59:38,18.0,33,36,54.69,29.82
2020-07-21 08:59:27,18.36,34,39,54.85,29.82
2020-07-21 08:59:15,19.08,36,43,54.97,29.8
2020-07-21 08:59:05,17.99,33,38,55.0,29.77
2020-07-21 08:58:52,17.28,31,33,54.97,29.78
2020-07-21 08:58:41,17.99,33,41,54.97,29.76
2020-07-21 08:58:29,17.99,33,38,55.16,29.73
2020-07-21 08:58:17,16.57,29,32,55.28,29.71
2020-07-21 08:58:06,17.28,31,34,55.37,29.69
2020-07-21 08:57:54,17.63,32,35,55.46,29.68
2020-07-21 08:57:42,16.21,28,33,55.49,29.66
2020-07-21 08:57:30,16.92,30,36,55.36,29.65
2020-07-21 08:57:19,17.28,31,36,55.24,29.63
2020-07-21 08:57:08,17.63,32,40,55.2,29.63
2020-07-21 08:56:56,17.99,33,39,55.14,29.62
2020-07-21 08:56:44,18.72,35,43,55.14,29.6
2020-07-21 08:56:32,17.99,33,41,55.17,29.59
2020-07-21 08:56:21,17.63,32,34,55.13,29.59
2020-07-21 08:56:09,17.63,32,39,55.2,29.57
2020-07-21 08:55:57,17.99,33,39,55.23,29.55
2020-07-21 08:55:45,16.92,30,32,55.45,29.54
2020-07-21 08:55:34,17.63,32,40,55.6,29.52
2020-07-21 08:55:22,18.72,35,44,55.47,29.52
2020-07-21 08:55:11,17.27,31,33,55.06,29.51
2020-07-21 08:54:59,18.72,35,39,54.93,29.52
2020-07-21 08:54:47,17.63,32,37,54.88,29.56
2020-07-21 08:54:36,18.72,35,43,55.01,29.56
2020-07-21 08:54:24,17.99,33,36,55.45,29.55
2020-07-21 08:54:12,19.08,36,41,55.38,29.56
2020-07-21 08:54:01,17.99,33,39,55.54,29.55
2020-07-21 08:53:49,17.99,33,38,55.57,29.53
2020-07-21 08:53:38,18.72,35,38,55.63,29.54
2020-07-21 08:53:26,17.27,31,38,55.89,29.52
2020-07-21 08:53:14,17.27,31,37,55.66,29.51
2020-07-21 08:53:03,17.63,32,35,55.44,29.51
2020-07-21 08:52:51,16.92,30,30,55.29,29.52
2020-07-21 08:52:39,16.92,30,32,55.16,29.54
2020-07-21 08:52:29,17.28,31,32,55.04,29.56
2020-07-21 08:52:16,17.99,33,35,54.94,29.59
2020-07-21 08:52:04,18.72,35,42,54.85,29.6
2020-07-21 08:51:53,17.63,32,34,54.6,29.64
2020-07-21 08:51:41,16.92,30,31,54.45,29.69
2020-07-21 08:51:31,17.64,32,35,54.36,29.72
2020-07-21 08:51:18,17.64,32,38,54.24,29.77
2020-07-21 08:51:06,17.64,32,38,54.15,29.8
2020-07-21 08:50:55,17.64,32,35,54.28,29.82
2020-07-21 08:50:43,18.0,33,37,54.88,29.82
2020-07-21 08:50:32,17.64,32,38,55.07,29.82
2020-07-21 08:50:20,18.0,33,36,54.98,29.8
2020-07-21 08:50:08,16.93,30,33,54.97,29.8
2020-07-21 08:49:56,17.64,32,36,54.81,29.8
2020-07-21 08:49:45,17.99,33,40,54.78,29.79
2020-07-21 08:49:33,17.64,32,36,54.81,29.79
2020-07-21 08:49:21,18.0,33,41,54.69,29.8
2020-07-21 08:49:10,16.22,28,33,54.53,29.81
2020-07-21 08:49:00,17.28,31,36,54.28,29.85
2020-07-21 08:48:49,18.0,33,41,54.12,29.88
2020-07-21 08:48:37,19.8,38,47,54.19,29.91
2020-07-21 08:48:25,17.64,32,35,54.16,29.94
2020-07-21 08:48:13,17.64,32,39,54.17,29.95
2020-07-21 08:48:02,17.29,31,37,54.45,29.95
2020-07-21 08:47:50,17.29,31,38,54.61,29.94
2020-07-21 08:47:38,17.64,32,37,54.71,29.95
2020-07-21 08:47:27,18.36,34,38,54.77,29.93
2020-07-21 08:47:15,16.93,30,33,54.74,29.92
2020-07-21 08:47:03,18.36,34,39,54.77,29.92
2020-07-21 08:46:52,18.73,35,42,54.73,29.91
2020-07-21 08:46:40,17.64,32,40,54.77,29.91
2020-07-21 08:46:28,18.36,34,41,54.73,29.89
2020-07-21 08:46:19,18.73,35,42,54.89,29.88
2020-07-21 08:46:07,18.73,35,44,55.17,29.86
2020-07-21 08:45:55,17.64,32,37,55.17,29.83
2020-07-21 08:45:44,18.73,35,43,55.23,29.81
2020-07-21 08:45:32,19.08,36,42,55.35,29.79
2020-07-21 08:45:20,18.72,35,39,55.32,29.77
2020-07-21 08:45:11,17.99,33,42,55.1,29.79
2020-07-21 08:45:00,18.36,34,42,54.78,29.8
2020-07-21 08:44:47,17.64,32,36,54.53,29.84
2020-07-21 08:44:36,18.0,33,39,54.29,29.89
2020-07-21 08:44:25,18.73,35,42,54.14,29.95
2020-07-21 08:44:12,18.37,34,41,53.79,30.0
2020-07-21 08:44:01,17.65,32,34,53.64,30.07
2020-07-21 08:43:50,18.0,33,40,53.49,30.12
2020-07-21 08:43:37,18.01,33,36,53.43,30.18
2020-07-21 08:43:28,18.01,33,35,53.57,30.25
2020-07-21 08:43:16,17.3,31,32,53.41,30.28
2020-07-21 08:43:03,17.65,32,37,53.26,30.35
2020-07-21 08:42:51,19.09,36,41,53.33,30.37
2020-07-21 08:42:40,18.38,34,41,53.4,30.38
2020-07-21 08:42:28,18.38,34,40,53.59,30.4
2020-07-21 08:42:18,18.01,33,37,53.56,30.4
2020-07-21 08:42:05,18.01,33,39,53.4,30.42
2020-07-21 08:41:53,17.3,31,39,53.4,30.43
2020-07-21 08:41:42,17.3,31,35,53.31,30.45
2020-07-21 08:41:30,18.01,33,38,53.34,30.47
2020-07-21 08:41:18,18.74,35,40,53.54,30.48
2020-07-21 08:41:07,19.45,37,44,53.48,30.51
2020-07-21 08:40:55,18.38,34,41,53.35,30.52
2020-07-21 08:40:43,19.45,37,45,53.16,30.55
2020-07-21 08:40:33,19.09,36,44,53.04,30.58
2020-07-21 08:40:22,18.02,33,38,53.81,30.55
2020-07-21 08:40:09,18.38,34,45,53.64,30.55
2020-07-21 08:39:58,19.81,38,47,53.42,30.57
2020-07-21 08:39:46,18.74,35,41,53.29,30.56
2020-07-21 08:39:34,19.45,37,44,53.39,30.54
2020-07-21 08:39:23,17.66,32,37,53.93,30.52
2020-07-21 08:39:11,18.74,35,43,54.21,30.48
2020-07-21 08:38:59,19.1,36,43,54.17,30.43
2020-07-21 08:38:48,19.45,37,45,54.16,30.39
2020-07-21 08:38:36,19.09,36,44,54.32,30.32
2020-07-21 08:38:24,18.37,34,44,54.66,30.27
2020-07-21 08:38:12,19.81,38,47,54.78,30.21
2020-07-21 08:38:01,19.09,36,45,54.96,30.15
2020-07-21 08:37:49,19.45,37,43,55.08,30.09
2020-07-21 08:37:38,19.09,36,42,55.2,30.04
2020-07-21 08:37:25,19.81,38,45,55.23,30.0
2020-07-21 08:37:14,18.73,35,44,55.25,29.99
2020-07-21 08:37:02,19.45,37,45,55.25,29.96
2020-07-21 08:36:51,18.36,34,40,55.31,29.96
2020-07-21 08:36:39,19.09,36,42,55.28,29.94
2020-07-21 08:36:27,18.73,35,44,55.41,29.95
2020-07-21 08:36:16,19.09,36,47,55.44,29.93
2020-07-21 08:36:04,18.0,33,41,55.63,29.92
2020-07-21 08:35:52,18.73,35,41,55.78,29.91
2020-07-21 08:35:41,19.09,36,44,55.75,29.9
2020-07-21 08:35:29,19.8,38,47,55.72,29.88
2020-07-21 08:35:17,20.52,40,49,55.81,29.85
2020-07-21 08:35:06,20.16,39,46,55.87,29.85
2020-07-21 08:34:54,18.73,35,42,55.9,29.83
2020-07-21 08:34:42,19.09,36,41,55.86,29.81
2020-07-21 08:34:32,17.64,32,35,55.86,29.79
2020-07-21 08:34:19,17.64,32,42,55.99,29.78
2020-07-21 08:34:10,18.36,34,41,55.92,29.79
2020-07-21 08:33:58,19.8,38,44,55.64,29.79
2020-07-21 08:33:46,20.52,40,48,55.58,29.79
2020-07-21 08:33:34,19.44,37,44,55.55,29.81
2020-07-21 08:33:23,19.8,38,47,55.42,29.82
2020-07-21 08:33:11,18.36,34,39,55.33,29.85
2020-07-21 08:33:00,17.28,31,35,55.27,29.88
2020-07-21 08:32:50,17.64,32,38,55.31,29.91
2020-07-21 08:32:38,18.36,34,37,55.37,29.92
2020-07-21 08:32:27,18.73,35,41,55.34,29.94
2020-07-21 08:32:15,19.45,37,48,55.25,29.95
2020-07-21 08:32:05,19.09,36,43,55.38,29.97
2020-07-21 08:31:52,19.45,37,45,55.38,29.98
2020-07-21 08:31:39,20.52,40,50,55.45,30.01
2020-07-21 08:31:27,19.45,37,44,55.39,30.03
2020-07-21 08:31:16,19.45,37,44,55.33,30.04
2020-07-21 08:31:04,19.81,38,46,55.39,30.05
2020-07-21 08:30:52,20.17,39,47,55.46,30.04
2020-07-21 08:30:41,20.17,39,45,55.64,30.04
2020-07-21 08:30:29,19.45,37,44,55.8,30.03
2020-07-21 08:30:17,18.73,35,42,55.7,30.02
2020-07-21 08:30:06,19.09,36,41,55.64,30.01
2020-07-21 08:29:54,18.73,35,42,55.42,30.01
2020-07-21 08:29:42,19.09,36,45,55.29,30.02
2020-07-21 08:29:32,19.09,36,45,55.2,30.02
2020-07-21 08:29:19,18.37,34,38,55.04,30.03
2020-07-21 08:29:09,18.73,35,41,55.04,30.06
2020-07-21 08:28:56,19.45,37,45,55.2,30.06
2020-07-21 08:28:44,20.16,39,47,55.08,30.08
2020-07-21 08:28:33,20.16,39,47,54.89,30.09
2020-07-21 08:28:21,18.73,35,41,54.95,30.1
2020-07-21 08:28:09,21.33,41,50,55.4,30.11
2020-07-21 08:27:58,20.17,39,49,55.97,30.1
2020-07-21 08:27:46,20.17,39,47,55.97,30.07
2020-07-21 08:27:35,20.17,39,48,55.93,30.05
2020-07-21 08:27:22,19.81,38,50,55.96,30.03
2020-07-21 08:27:10,19.45,37,49,55.99,30.01
2020-07-21 08:27:01,19.45,37,45,55.99,30.01
2020-07-21 08:26:49,19.81,38,47,56.05,30.01
2020-07-21 08:26:37,20.17,39,47,56.27,29.98
2020-07-21 08:26:26,20.17,39,45,56.59,29.96
2020-07-21 08:26:14,20.53,40,49,56.84,29.96
2020-07-21 08:26:03,19.46,37,48,57.18,29.92
2020-07-21 08:25:50,19.46,37,46,57.37,29.89
2020-07-21 08:25:39,19.81,38,49,57.39,29.87
2020-07-21 08:25:29,18.73,35,44,57.39,29.86
2020-07-21 08:25:17,19.45,37,45,57.32,29.83
2020-07-21 08:25:07,20.53,40,49,57.2,29.82
2020-07-21 08:24:54,20.52,40,49,57.13,29.79
2020-07-21 08:24:43,22.84,42,54,57.16,29.77
2020-07-21 08:24:33,19.45,37,46,57.19,29.76
2020-07-21 08:24:21,20.52,40,50,57.34,29.73
2020-07-21 08:24:09,20.17,39,49,57.37,29.7
2020-07-21 08:23:59,19.81,38,49,57.37,29.7
2020-07-21 08:23:46,20.52,40,49,57.43,29.68
2020-07-21 08:23:36,21.43,41,50,57.49,29.68
2020-07-21 08:23:23,20.16,39,47,57.58,29.66
2020-07-21 08:23:11,20.17,39,47,57.61,29.64
2020-07-21 08:23:00,20.15,39,48,57.7,29.63
2020-07-21 08:22:48,21.45,41,49,57.73,29.62
2020-07-21 08:22:38,20.52,40,54,57.67,29.64
2020-07-21 08:22:27,20.52,40,48,57.67,29.63
2020-07-21 08:22:15,21.44,41,51,57.64,29.64
2020-07-21 08:22:03,20.52,40,50,57.64,29.63
2020-07-21 08:21:52,20.14,39,46,57.73,29.62
2020-07-21 08:21:40,20.5,40,48,57.79,29.61
2020-07-21 08:21:28,20.48,40,48,57.95,29.6
2020-07-21 08:21:17,19.73,38,45,57.98,29.59
2020-07-21 08:21:06,20.09,39,50,58.04,29.57
2020-07-21 08:20:54,22.9,42,52,58.04,29.56
2020-07-21 08:20:42,20.47,40,48,58.0,29.54
2020-07-21 08:20:30,21.46,41,49,57.91,29.53
2020-07-21 08:20:20,19.74,38,45,57.91,29.51
2020-07-21 08:20:07,19.35,37,45,58.0,29.49
2020-07-21 08:19:54,19.69,38,47,58.22,29.5
2020-07-21 08:19:44,19.67,38,47,58.34,29.48
2020-07-21 08:19:31,21.43,41,49,58.28,29.45
2020-07-21 08:19:19,20.38,40,49,58.46,29.43
2020-07-21 08:19:08,21.39,41,50,58.71,29.4
2020-07-21 08:18:56,20.34,40,52,58.73,29.38
2020-07-21 08:18:46,22.88,42,51,58.64,29.38
2020-07-21 08:18:34,19.99,39,50,58.64,29.36
2020-07-21 08:18:23,20.01,39,48,58.38,29.34
2020-07-21 08:18:11,20.02,39,49,58.35,29.33
2020-07-21 08:18:00,25.08,44,55,58.47,29.31
2020-07-21 08:17:48,19.64,38,47,58.41,29.3
2020-07-21 08:17:38,18.52,35,43,58.28,29.28
2020-07-21 08:17:26,20.39,40,50,58.28,29.27
2020-07-21 08:17:15,19.64,38,47,58.31,29.28
2020-07-21 08:17:03,20.36,40,48,58.46,29.25
2020-07-21 08:16:52,19.98,39,48,58.59,29.23
2020-07-21 08:16:40,20.37,40,49,58.36,29.2
2020-07-21 08:16:27,21.5,41,50,58.27,29.2
2020-07-21 08:16:16,20.02,39,48,58.2,29.2
2020-07-21 08:16:06,20.4,40,50,58.18,29.21
2020-07-21 08:15:54,21.51,41,50,58.2,29.2
2020-07-21 08:15:43,19.25,37,48,58.36,29.2
2020-07-21 08:15:31,20.37,40,50,58.33,29.21
2020-07-21 08:15:19,21.49,41,48,58.3,29.2
2020-07-21 08:15:08,20.37,40,49,58.36,29.21
2020-07-21 08:14:56,21.48,41,52,58.39,29.2
2020-07-21 08:14:44,19.61,38,46,58.46,29.21
2020-07-21 08:14:33,21.48,41,51,58.46,29.2
2020-07-21 08:14:21,21.46,41,53,58.61,29.19
2020-07-21 08:14:09,21.45,41,50,58.67,29.17
2020-07-21 08:13:58,19.94,39,48,58.73,29.16
2020-07-21 08:13:46,19.92,39,48,58.85,29.13
2020-07-21 08:13:36,20.3,40,50,58.79,29.13
2020-07-21 08:13:25,20.31,40,48,58.73,29.11
2020-07-21 08:13:15,21.47,41,51,58.67,29.12
2020-07-21 08:13:04,24.2,43,54,58.73,29.12
2020-07-21 08:12:52,19.56,38,43,58.72,29.1
2020-07-21 08:12:41,19.56,38,45,58.72,29.08
2020-07-21 08:12:28,19.19,37,46,58.69,29.06
2020-07-21 08:12:19,19.94,39,46,58.65,29.06
2020-07-21 08:12:07,20.31,40,48,58.59,29.04
2020-07-21 08:11:55,22.99,42,51,58.49,29.05
2020-07-21 08:11:44,19.61,38,47,58.34,29.02
2020-07-21 08:11:32,18.88,36,45,58.21,29.03
2020-07-21 08:11:22,19.97,39,47,58.37,29.04
2020-07-21 08:11:09,19.57,38,45,58.55,29.02
2020-07-21 08:10:57,18.36,35,45,59.05,28.99
2020-07-21 08:10:46,19.46,38,46,59.23,28.96
2020-07-21 08:10:34,19.46,38,47,59.23,28.92
2020-07-21 08:10:24,18.34,35,45,59.19,28.91
2020-07-21 08:10:12,19.85,39,47,59.13,28.89
2020-07-21 08:10:01,20.22,40,49,59.07,28.88
2020-07-21 08:09:49,18.38,35,42,58.91,28.88
