time,DMU1_AI,DMU1_RAW,DMU1_PM10,DMU1_RH,DMU1_TEMP,DMU2_AI,DMU2_RAW,DMU2_PM10,DMU2_RH,DMU2_TEMP,DMU3_AI,DMU3_RAW,DMU3_PM10,DMU3_RH,DMU3_TEMP,DMU4_AI,DMU4_RAW,DMU4_PM10,DMU4_RH,DMU4_TEMP,pm10,pm25
2020-07-17 23:00:00,17.590226537216843,31.957928802588995,37.18446601941748,53.55485436893202,28.5366343042071,18.212159763313576,33.375739644970416,37.44082840236686,64.35612426035499,26.640177514792914,17.124887459807088,30.569131832797428,34.157556270096464,50.620803858520844,29.58154340836013,19.195612903225804,36.39032258064516,42.81612903225806,51.68825806451614,29.0221935483871,34.0,26.0
2020-07-18 00:00:00,17.99961165048544,33.103559870550164,39.43042071197411,53.97724919093854,28.48304207119741,18.68272171253827,34.6605504587156,39.2262996941896,65.45498470948012,26.372782874617798,17.6696153846154,32.118589743589745,36.93910256410256,51.56108974358974,29.337884615384603,19.785723472668813,37.79421221864952,44.89067524115756,52.32073954983926,28.88627009646299,19.0,17.0
2020-07-18 01:00:00,18.255838709677434,33.83548387096774,40.33225806451613,55.02587096774194,28.397129032258068,18.900532544378674,35.21597633136095,40.35207100591716,66.94849112426037,26.14857988165686,17.882893890675213,32.72347266881029,37.92926045016077,52.512958199356945,29.269131832797417,20.035032258064536,38.31935483870968,45.71935483870968,53.4030967741935,28.79416129032256,36.0,25.0
2020-07-18 02:00:00,18.325144694533762,34.90032154340836,42.08038585209003,58.02344051446944,27.808070739549855,20.27157738095237,38.30357142857143,45.20238095238095,70.04976190476194,25.56619047619045,18.147980769230745,33.506410256410255,39.39102564102564,55.13733974358971,28.762628205128202,20.52524115755628,39.17363344051447,46.832797427652736,56.18305466237943,28.254308681672036,36.0,25.0
2020-07-18 03:00:00,17.706045016077166,34.543408360128616,42.12540192926045,60.64418006430866,27.08736334405143,19.46392857142858,36.544642857142854,42.94345238095238,72.51238095238094,24.914851190476117,17.880607028754017,33.47284345047923,39.35143769968051,57.63396166134183,28.04718849840259,20.162870967741938,39.02258064516129,46.73870967741936,58.94435483870968,27.476903225806474,35.0,24.0
2020-07-18 04:00:00,17.234760383386565,33.805111821086264,40.25878594249201,61.83916932907347,26.95182108626197,18.953916913946582,35.166172106824924,41.24925816023739,73.88201780415432,24.763056379821926,17.59790322580647,33.26774193548387,38.806451612903224,58.915000000000006,27.88364516129031,19.43259615384616,38.03846153846154,45.42628205128205,60.088717948717985,27.361602564102547,34.0,25.0
2020-07-18 05:00:00,17.07871794871795,33.70192307692308,40.416666666666664,62.425512820512814,26.75019230769233,18.88002967359051,34.95845697329377,40.60830860534124,73.92056379821959,24.73640949554893,17.296217948717942,32.64423076923077,37.6474358974359,59.22506410256416,27.75874999999998,18.905801282051293,37.27564102564103,44.2724358974359,60.25926282051278,27.279743589743575,33.0,24.0
2020-07-18 06:00:00,18.80334405144694,36.745980707395496,45.12861736334405,60.48418006430865,27.4075884244373,20.47050595238098,38.6875,46.294642857142854,71.278630952381,25.631696428571452,18.777781350482332,35.51768488745981,42.556270096463024,57.15019292604505,28.510610932475906,22.139775641025647,41.006410256410255,49.48076923076923,57.40762820512817,28.2663141025641,28.0,21.0
2020-07-18 07:00:00,21.923754045307444,41.045307443365694,51.19417475728155,58.4939482200647,28.48478964401295,23.372380952380986,43.36011904761905,53.205357142857146,68.58705357142864,26.93994047619048,21.035814696485662,40.03514376996805,49.31309904153355,54.84156549520767,29.733290734824322,26.268163934426223,45.35409836065574,55.73770491803279,54.29868852459016,29.755377049180332,27.0,22.0
2020-07-18 08:00:00,25.689250814332254,44.90228013029316,56.74592833876221,55.589022801302946,30.283387622149874,27.119134328358204,46.89850746268657,58.17611940298507,64.81056716417909,29.04770149253734,24.611501597444082,44.00958466453674,54.884984025559106,51.71012779552707,31.66357827476039,29.510192307692304,49.21474358974359,61.37820512820513,50.414679487179505,31.986923076923084,34.0,24.0
2020-07-18 09:00:00,23.16368078175896,42.74592833876221,53.31921824104234,47.44762214983717,33.15807817589574,24.024805970149263,43.45970149253731,52.94328358208955,55.517402985074646,32.4510447761194,22.692820512820564,42.32692307692308,52.21153846153846,44.76352564102566,34.2531730769231,27.282944983818773,46.970873786407765,57.90614886731392,41.566601941747564,35.55249190938516,41.0,26.0
2020-07-18 10:00:00,20.39428104575164,38.89542483660131,47.947712418300654,46.262647058823525,33.63359477124186,19.317744807121695,38.86053412462908,46.35608308605341,53.69827893175075,33.21459940652818,19.876666666666672,37.73462783171521,45.77022653721683,42.215857605178016,35.388576051779914,23.427322580645175,43.04516129032258,51.99354838709677,40.092258064516145,36.23419354838712,39.0,25.0
2020-07-18 11:00:00,21.61901960784312,40.68627450980392,50.24183006535948,44.289673202614374,34.34058823529413,20.48158208955223,40.134328358208954,48.33432835820896,51.04435820895522,34.24011940298507,20.925530546623794,39.559485530546624,48.257234726688104,39.6428295819936,36.45289389067525,25.540354838709668,44.825806451612905,54.56774193548387,37.41929032258062,37.43083870967743,37.0,26.0
2020-07-18 12:00:00,22.257549019607858,41.8202614379085,51.37581699346405,42.49526143790849,35.08591503267975,21.431100917431216,41.342507645259936,49.718654434250766,49.59837920489293,34.83779816513758,21.816538461538457,40.87179487179487,49.47115384615385,37.65407051282049,37.423974358974355,27.108971061093246,46.241157556270096,56.42765273311897,35.876784565916395,38.21479099678458,39.0,27.0
2020-07-18 13:00:00,22.73355263157894,42.20065789473684,51.733552631578945,43.729473684210554,34.61463815789475,21.7938988095238,41.830357142857146,50.36607142857143,51.13735119047614,34.209791666666646,22.220384615384607,41.10576923076923,49.91346153846154,38.48189102564101,37.12275641025639,27.42419354838709,46.8,57.174193548387095,37.8113225806452,37.312838709677436,39.0,31.0
2020-07-18 14:00:00,22.009934426229506,40.65245901639344,49.459016393442624,35.79026229508197,38.57524590163934,16.045579268292695,38.59146341463415,45.88414634146341,42.145487804878044,38.875243902438996,21.8942122186495,38.569131832797424,46.356913183279744,28.624244372990333,43.11610932475883,26.855048231511255,44.649517684887456,53.98070739549839,28.439614147909953,43.10726688102893,39.0,32.0
2020-07-18 15:00:00,20.903660130718965,38.88562091503268,47.052287581699346,34.86349673202614,38.98921568627447,15.286765578635018,37.13056379821958,43.69436201780415,42.067299703264055,38.76899109792282,20.91913183279743,36.81028938906753,43.69131832797428,27.710192926045032,43.62729903536977,25.669999999999987,43.31391585760518,52.003236245954696,28.419255663430413,42.94210355987054,40.0,29.0
2020-07-18 16:00:00,20.167973856209166,37.68627450980392,45.169934640522875,35.055,38.616372549019594,15.312100591715986,36.023668639053255,41.946745562130175,43.195532544378636,37.806183431952675,20.077580645161298,35.541935483870965,41.8,28.961096774193557,42.4037741935484,24.12737179487178,41.60576923076923,49.57371794871795,28.412628205128204,42.714615384615385,40.0,30.0
2020-07-18 17:00:00,27.46843137254901,46.92156862745098,58.21895424836601,45.57990196078432,33.99098039215688,26.747402985074636,46.14328358208955,56.45373134328358,53.34429850746269,33.312000000000005,25.900737179487187,45.05769230769231,55.54807692307692,40.03092948717947,36.400673076923056,33.06238709677419,52.8,63.94838709677419,39.705387096774196,36.43335483870966,39.0,33.0
2020-07-18 18:00:00,28.250491803278692,48.032786885245905,59.96065573770492,46.18459016393439,33.86249180327871,27.692119402985064,47.0865671641791,57.67462686567164,53.69605970149251,33.32247761194026,27.406903225806474,47.119354838709675,58.483870967741936,41.28606451612905,35.943290322580644,34.8731067961165,54.76051779935275,66.53074433656958,39.68996763754044,36.575339805825266,45.0,37.0
2020-07-18 19:00:00,30.320584415584438,50.08441558441559,62.88636363636363,51.935681818181806,31.469253246753254,31.24844311377246,51.2185628742515,63.61377245508982,61.105089820359254,30.122574850299404,29.1553846153846,48.91025641025641,60.87179487179487,48.308237179487186,32.77589743589743,37.11411003236245,57.08414239482201,68.55339805825243,48.08909385113265,32.70174757281551,49.0,41.0
2020-07-18 20:00:00,31.793081967213162,51.527868852459015,64.87868852459016,56.48508196721312,29.907540983606566,33.906167664670704,54.449101796407184,68.10179640718563,66.72305389221557,28.215239520958075,30.755112540192922,50.52090032154341,63.257234726688104,53.24871382636654,30.986720257234737,40.3770739549839,60.57556270096463,70.90353697749197,54.81138263665589,30.28254019292607,51.0,44.0
2020-07-18 21:00:00,34.38099009900988,54.34983498349835,67.96699669966996,57.58524752475247,29.63646864686467,36.81150150150149,57.52252252252252,71.87687687687688,68.79105105105103,27.636066066066075,33.20512903225807,53.15483870967742,66.35161290322581,54.44590322580644,30.66054838709674,44.96173633440513,65.42443729903538,73.89389067524115,55.984180064308745,29.98045016077171,52.0,45.0
2020-07-18 22:00:00,19.888496732026116,32.99346405228758,38.72549019607843,50.53124183006539,29.544379084967357,20.604599406528198,34.10089020771513,39.78635014836795,62.15845697329372,27.37433234421366,19.174551282051294,31.75,37.28846153846154,48.26599358974355,30.422756410256397,23.423064516129006,38.519354838709674,43.99032258064516,49.286451612903264,29.854645161290325,51.0,42.0
2020-07-18 23:00:00,11.804110032362452,15.501618122977346,16.941747572815533,45.78501618122981,29.03498381877022,11.475366568914959,15.011730205278592,16.164222873900293,56.80049853372429,26.95478005865101,11.516173633440502,14.765273311897106,16.173633440514468,43.64546623794209,29.927138263665547,13.078387096774195,19.045161290322582,19.89032258064516,44.63674193548388,29.3217419354839,44.0,37.0
2020-07-19 00:00:00,12.393516129032237,17.096774193548388,18.787096774193547,47.07038709677418,28.48754838709679,12.08085043988271,16.680351906158357,18.319648093841643,58.187917888563106,26.368533724340175,11.888562300319466,15.750798722044728,17.249201277955272,44.61357827476038,29.486932907348212,13.669035369774889,20.774919614147908,21.765273311897108,45.78694533762056,28.815562700964612,17.0,13.0
2020-07-19 01:00:00,13.586645161290305,20.56451612903226,22.664516129032258,49.63912903225804,28.21667741935481,14.428702064896754,22.98230088495575,24.870206489675518,60.78138643067849,26.125339233038385,13.149324758842436,19.324758842443728,21.028938906752412,46.98440514469454,29.233151125401946,14.893333333333336,24.400641025641026,25.58974358974359,48.17096153846148,28.597948717948746,17.0,16.0
2020-07-19 02:00:00,14.579710610932436,23.4983922829582,25.810289389067524,52.778681672025684,27.735691318327977,18.288047337278133,32.81065088757396,36.30769230769231,63.95559171597631,25.70150887573962,14.04721153846153,21.951923076923077,23.887820512820515,49.95961538461539,28.758012820512842,16.162580645161306,27.970967741935485,29.45806451612903,51.26754838709677,28.113612903225793,19.0,16.0
2020-07-19 03:00:00,15.057709677419362,24.893548387096775,27.26451612903226,53.928193548387135,27.63480645161289,16.236401179941,27.799410029498524,30.16519174041298,64.8035693215339,25.725339233038337,14.5106730769231,23.26923076923077,25.41025641025641,50.74214743589742,28.770993589743632,16.615032258064534,29.24516129032258,31.05483870967742,52.184967741935495,28.088903225806472,22.0,17.0
2020-07-19 04:00:00,14.895533980582504,24.423948220064727,26.789644012944983,53.72029126213593,27.68446601941747,15.519734513274296,25.778761061946902,27.64896755162242,64.71696165191742,25.72893805309734,14.396900958466464,22.94888178913738,25.047923322683705,50.74587859424909,28.744600638977634,16.472668810289406,28.84565916398714,30.614147909967844,52.19228295819939,28.062990353697785,21.0,18.0
2020-07-19 05:00:00,15.144322580645152,25.161290322580644,27.587096774193547,54.643838709677375,27.517645161290307,15.254896755162223,25.008849557522122,26.85250737463127,65.47407079646025,25.635516224188745,14.655559105431289,23.68370607028754,25.57188498402556,51.531980830670925,28.61661341853034,16.71525641025646,29.53525641025641,31.42948717948718,52.77185897435897,28.013910256410234,20.0,19.0
2020-07-19 06:00:00,14.594951768488752,29.067524115755628,32.60771704180064,66.49723472668813,25.93713826366558,17.099673590504487,29.875370919881306,32.9080118694362,76.333827893175,24.235816023738906,14.820576923076924,27.278846153846153,29.849358974358974,61.470384615384596,27.3240705128205,16.029096774193548,31.84516129032258,35.33225806451613,64.2080322580645,26.405677419354827,21.0,19.0
2020-07-19 07:00:00,12.885691318327979,33.163987138263664,39.07073954983923,82.89858520900327,23.46691318327975,19.380830860534125,36.12759643916914,42.47774480712166,91.66275964391696,22.016528189910993,13.987980769230761,31.830128205128204,36.368589743589745,75.80983974358979,24.99304487179485,14.328006430868177,34.58842443729903,40.60128617363344,78.55180064308685,24.201672025723475,22.0,19.0
2020-07-19 08:00:00,10.983665594855307,30.559485530546624,35.02893890675241,88.34202572347259,22.265916398713802,18.31367952522255,33.14540059347181,37.54896142433235,95.96507418397628,21.096201780415438,11.796205787781346,28.938906752411576,32.556270096463024,81.25141479099678,23.652025723472658,12.04709265175719,31.91373801916933,36.329073482428115,85.06140575079873,22.958019169329063,24.0,20.0
2020-07-19 09:00:00,7.3104501607716985,17.614147909967844,19.257234726688104,88.35520900321535,22.327427652733107,13.207411764705887,18.923529411764704,20.444117647058825,96.01111764705882,21.21476470588236,7.982364217252373,16.089456869009584,17.450479233226837,81.44476038338657,23.686485623003204,7.83270096463023,18.308681672025724,19.55305466237942,86.55273311897103,22.966752411575552,20.0,19.0
2020-07-19 10:00:00,7.53996784565916,15.909967845659164,17.2508038585209,83.90578778135045,23.1712540192926,12.154647058823532,16.31764705882353,17.5,91.05005882352935,22.24385294117646,8.23600638977636,14.300319488817891,15.584664536741213,76.83530351437699,24.766964856230032,8.379389067524116,15.672025723472668,16.765273311897108,78.21726688102896,24.434726688102884,14.0,13.0
2020-07-19 11:00:00,10.031096774193548,21.803225806451614,23.629032258064516,78.92038709677418,24.49438709677419,14.269085545722731,21.749262536873157,23.07669616519174,84.98492625368725,23.794306784660776,10.953569131832795,20.263665594855304,21.983922829581992,70.51790996784563,26.462700964630212,11.660032258064511,21.993548387096773,23.216129032258063,69.85632258064518,26.507322580645162,13.0,10.0
2020-07-19 12:00:00,13.620744336569581,27.44336569579288,29.90938511326861,70.42844660194174,26.635825242718443,16.238698224852065,27.18639053254438,29.399408284023668,77.21730769230774,25.843431952662723,14.423685897435897,25.682692307692307,27.92628205128205,62.93282051282049,28.601826923076917,15.907781350482312,29.244372990353696,31.405144694533764,61.697620578778135,28.787299035369763,12.0,9.0
2020-07-19 13:00:00,16.085016181229776,30.100323624595468,33.249190938511326,64.19521035598707,28.550388349514538,17.428466076696154,29.772861356932154,32.22418879056047,70.7446607669616,27.877197640118002,16.95660256410255,28.983974358974358,31.753205128205128,57.35028846153846,30.55599358974363,18.76054838709677,33.248387096774195,36.50322580645161,55.15925806451612,31.031677419354814,18.0,15.0
2020-07-19 14:00:00,15.243550488599364,28.612377850162865,31.257328990228014,63.88013029315961,28.686416938110735,16.699970414201182,28.869822485207102,30.937869822485208,71.57355029585804,27.713195266272237,15.878530351437707,27.46006389776358,29.702875399361023,58.018306709265154,30.45169329073481,17.48203883495147,31.72491909385113,34.76051779935275,56.9059223300971,30.52236245954692,23.0,16.0
2020-07-19 15:00:00,15.294581939799322,28.267558528428093,30.923076923076923,63.24130434782615,29.14913043478259,16.4874336283186,28.235988200589972,30.551622418879056,71.57861356932158,28.022625368731553,15.76198717948717,26.791666666666668,28.977564102564102,57.79150641025644,30.817403846153873,17.52466237942122,31.527331189710612,34.469453376205784,57.119035369774906,30.769903536977523,32.0,24.0
2020-07-19 16:00:00,14.92355987055018,27.045307443365697,29.475728155339805,62.97249190938508,29.585825242718414,16.10451327433626,27.194690265486727,28.876106194690266,71.79283185840714,28.36067846607666,15.246903225806445,25.583870967741934,27.593548387096774,57.84590322580644,31.159225806451584,17.15312903225806,30.783870967741937,33.26774193548387,57.108709677419334,31.1671290322581,22.0,18.0
2020-07-19 17:00:00,14.711868852458998,25.34426229508197,27.554098360655736,61.09111475409835,30.567672131147532,15.064029411764723,24.391176470588235,26.185294117647057,69.43682352941178,29.542294117647067,14.73067092651755,23.68370607028754,25.54632587859425,56.15926517571884,32.109297124600644,16.76912337662337,29.376623376623378,31.18831168831169,55.3894155844156,32.152629870129886,23.0,19.0
2020-07-19 18:00:00,14.373843648208464,25.136807817589577,27.241042345276874,62.51208469055374,30.19302931596095,15.213952802359849,24.70501474926254,26.569321533923304,72.04905604719762,28.776430678466046,14.674451612903217,23.848387096774193,25.51290322580645,58.25525806451614,31.490709677419346,16.639679487179478,29.330128205128204,31.067307692307693,58.192339743589784,31.31173076923076,21.0,16.0
2020-07-19 19:00:00,13.877402597402591,24.863636363636363,27.194805194805195,64.39503246753252,29.328831168831183,15.321356932153426,24.938053097345133,26.876106194690266,74.31292035398222,27.787964601769925,14.084230769230762,23.41346153846154,25.349358974358974,60.4784294871795,30.485224358974335,15.858810289389066,28.655948553054664,30.405144694533764,61.25922829581991,30.06157556270094,23.0,19.0
2020-07-19 20:00:00,12.639902280130293,21.973941368078176,23.980456026058633,65.32905537459284,29.04951140065146,14.414794117647045,22.44705882352941,24.394117647058824,75.57055882352928,27.42817647058818,12.78658146964855,20.533546325878593,22.242811501597444,61.74150159744404,30.100000000000026,14.589487179487174,26.131410256410255,27.541666666666668,62.948269230769235,29.567596153846164,21.0,19.0
2020-07-19 21:00:00,11.706980519480533,19.27922077922078,21.09090909090909,65.10412337662338,29.217272727272757,13.161441176470568,19.258823529411764,20.85,75.32355882352935,27.61426470588236,11.941961414791004,18.20257234726688,19.617363344051448,61.764887459807056,30.201125401929236,13.50964743589744,23.080128205128204,24.134615384615383,62.821346153846186,29.720897435897424,18.0,18.0
2020-07-19 22:00:00,11.497064516129036,18.25483870967742,20.038709677419355,64.1402903225806,29.387677419354826,12.737888563049866,18.255131964809383,19.727272727272727,74.74457478005866,27.676627565982354,11.777459807073956,17.286173633440516,18.823151125401928,60.767170418006515,30.40299035369774,13.256375404530749,21.89644012944984,22.932038834951456,61.790258899676346,29.92844660194177,18.0,15.0
2020-07-19 23:00:00,11.13659090909091,17.33116883116883,18.90909090909091,64.31951298701304,29.41392857142859,12.357882352941166,17.32941176470588,18.75,75.29388235294113,27.60370588235296,11.340228013029312,16.208469055374593,17.631921824104236,61.046026058631924,30.41534201954395,12.827331189710609,20.823151125401928,21.79742765273312,62.03106109324764,29.929935691318313,17.0,13.0
2020-07-20 01:00:00,10.353169934640531,15.444444444444445,16.741830065359476,65.06983660130716,29.502581699346347,11.694633431085029,15.741935483870968,16.69208211143695,75.8425806451613,27.7643108504399,10.543269230769228,14.368589743589743,15.685897435897436,61.96089743589742,30.43493589743587,11.71631067961164,18.181229773462782,19.051779935275082,63.00443365695786,29.955792880258887,16.0,12.0
2020-07-20 02:00:00,9.822280130293153,15.615635179153095,16.96742671009772,69.427003257329,29.09006514657982,11.906832844574769,16.13782991202346,17.287390029325515,79.87824046920814,27.432932551319624,10.077870967741934,14.787096774193548,15.816129032258065,66.01845161290323,30.06338709677422,11.119193548387093,18.570967741935483,19.53548387096774,67.58677419354842,29.443903225806437,17.0,12.0
2020-07-20 03:00:00,9.40396774193549,18.3,20.219354838709677,79.73699999999995,27.553548387096782,14.072147058823527,21.194117647058825,22.844117647058823,90.66505882352935,25.985735294117646,9.622300319488826,17.437699680511184,18.635782747603834,76.2719169329073,28.542364217252413,10.308709677419351,20.73548387096774,21.903225806451612,78.38464516129031,27.894161290322607,20.0,14.0
2020-07-20 04:00:00,8.68597402597403,15.814935064935066,17.415584415584416,79.84954545454545,27.402922077922103,12.336392961876843,16.885630498533725,18.6891495601173,89.77117302052794,26.055806451612856,8.865755627009657,14.707395498392282,16.160771704180064,75.72469453376208,28.49807073954982,9.44264516129033,17.038709677419355,18.045161290322582,76.4492903225807,28.167419354838714,21.0,14.0
2020-07-20 05:00:00,9.289805194805192,16.866883116883116,18.785714285714285,77.19451298701297,27.83311688311689,12.894382352941204,18.320588235294117,20.276470588235295,87.31655882352945,26.375500000000017,9.421847133757966,15.64968152866242,17.24203821656051,73.16671974522292,28.902834394904446,10.195838709677423,18.70967741935484,19.870967741935484,74.24561290322579,28.479129032258047,18.0,13.0
2020-07-20 06:00:00,9.297974276527338,16.842443729903536,18.366559485530548,76.5790675241158,27.386881028938905,14.601794117647033,22.83235294117647,24.841176470588234,86.48067647058816,25.97385294117652,9.3264423076923,15.35897435897436,16.541666666666668,72.78474358974354,28.410576923076924,10.114790996784555,18.35369774919614,19.228295819935692,73.59385852090034,28.034372990353706,20.0,11.0
2020-07-20 07:00:00,7.86583333333333,11.541666666666666,12.852564102564102,75.41467948717948,27.13749999999999,11.697500000000003,15.68235294117647,16.79705882352941,84.1766176470588,25.98002941176473,7.990352564102566,10.349358974358974,11.083333333333334,70.90179487179489,28.362564102564082,8.65751612903226,12.45483870967742,13.112903225806452,70.79683870967742,28.188741935483854,19.0,11.0
2020-07-20 08:00:00,5.62076677316294,7.463258785942492,8.329073482428115,81.89191693290732,25.80086261980833,8.09656626506024,8.02710843373494,8.668674698795181,90.57150602409635,24.653343373493968,5.611575562700957,6.614147909967846,7.228295819935691,77.23855305466243,26.98372990353696,6.261870967741942,7.880645161290323,8.348387096774193,77.3683225806451,26.741999999999972,16.0,9.0
2020-07-20 09:00:00,6.00391585760518,8.919093851132686,9.647249190938512,83.12032362459549,25.420550161812287,9.055073313782993,9.55425219941349,10.117302052785924,91.52618768328442,24.34953079178885,6.219871794871801,8.150641025641026,8.820512820512821,78.80217948717946,26.535448717948746,6.85589743589743,9.442307692307692,9.967948717948717,78.87144230769226,26.31903846153847,12.0,9.0
